scenario_id,exec_num,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_acceleration,target_speed,c_steer,c_throttle,c_brake,perceived_c_x,perceived_c_y,perceived_c_speed,gaze_direction,preceding_id,a_x,a_y,a_speed
0,10,15,ScenarioState.PENDING,50.0,-330.7522277832031,466.18194580078125,2.16422176361084,2.16422176361084,2.8999536,0.33117708563804626,0.0,0.5,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,16,ScenarioState.PENDING,50.0,-330.7523498535156,466.1814270019531,0.1499462127685547,0.1499462127685547,2.8999536,0.33152300119400024,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,17,ScenarioState.PENDING,50.0,-330.7522888183594,466.1807556152344,0.26017630100250244,0.26017630100250244,2.8999536,0.33177903294563293,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,18,ScenarioState.PENDING,50.0,-330.7522888183594,466.1806640625,0.29889506101608276,0.29889506101608276,2.9227060971682675,0.3320934474468231,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,19,ScenarioState.PENDING,50.0,-330.75238037109375,466.18072509765625,0.29248225688934326,0.29248225688934326,2.9227060971682675,0.33248403668403625,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,20,ScenarioState.PENDING,50.0,-330.75244140625,466.18084716796875,0.26110509037971497,0.26110509037971497,2.9227060971682675,0.3325079381465912,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,21,ScenarioState.PENDING,50.0,-330.75244140625,466.1810302734375,0.21860362589359283,0.21860362589359283,2.902481357970124,0.33251112699508667,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,22,ScenarioState.PENDING,50.0,-330.7525329589844,466.18115234375,0.1738513857126236,0.1738513857126236,2.902481357970124,0.3325158357620239,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,23,ScenarioState.PENDING,50.0,-330.75262451171875,466.1812744140625,0.13207392394542694,0.13207392394542694,2.902481357970124,0.3325425386428833,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,24,ScenarioState.PENDING,50.0,-330.7526550292969,466.1813659667969,0.09594620019197464,0.09594620019197464,2.9033540030175344,0.33254873752593994,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,25,ScenarioState.PENDING,50.0,-330.752685546875,466.1815185546875,0.0664353221654892,0.0664353221654892,2.9033540030175344,0.3325439691543579,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,26,ScenarioState.PENDING,50.0,-330.7527160644531,466.181640625,0.04346758499741554,0.04346758499741554,2.9033540030175344,0.3325573801994324,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,27,ScenarioState.PENDING,50.0,-330.7527160644531,466.1817321777344,0.026374787092208862,0.026374787092208862,2.901705182085501,0.33255723118782043,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,28,ScenarioState.PENDING,50.0,-330.7527770996094,466.18182373046875,0.014222192578017712,0.014222192578017712,2.901705182085501,0.3325590193271637,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,29,ScenarioState.PENDING,50.0,-330.7527770996094,466.1818542480469,0.006013755686581135,0.006013755686581135,2.901705182085501,0.3325687050819397,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,30,ScenarioState.PENDING,50.0,-330.75457763671875,466.1766357421875,0.34069401025772095,0.34069401025772095,2.900671844184576,0.33255958557128906,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,31,ScenarioState.PENDING,50.0,-330.765380859375,466.1507568359375,0.853094756603241,0.853094756603241,2.900671844184576,0.32383596897125244,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,32,ScenarioState.PENDING,50.0,-330.7836608886719,466.1104431152344,1.208816409111023,1.208816409111023,2.900671844184576,0.2947733402252197,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,33,ScenarioState.PENDING,50.0,-330.8072204589844,466.0602722167969,1.4727742671966553,1.4727742671966553,3.7530227905963507,0.2736116349697113,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,34,ScenarioState.PENDING,50.0,-330.8348388671875,466.00238037109375,1.6847907304763794,1.6847907304763794,3.7530227905963507,0.2552891671657562,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,35,ScenarioState.PENDING,50.0,-330.86578369140625,465.93798828125,1.8648386001586914,1.8648386001586914,3.7530227905963507,0.23782700300216675,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,36,ScenarioState.PENDING,50.0,-330.8992614746094,465.8688049316406,1.979019284248352,1.979019284248352,4.584683991756696,0.2208542823791504,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,37,ScenarioState.PENDING,50.0,-330.9346008300781,465.79583740234375,2.0977249145507812,2.0977249145507812,4.584683991756696,0.20568755269050598,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,38,ScenarioState.PENDING,50.0,-330.972412109375,465.7177734375,2.2537081241607666,2.2537081241607666,4.584683991756696,0.19164015352725983,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,39,ScenarioState.PENDING,50.0,-331.01336669921875,465.63330078125,2.428701400756836,2.428701400756836,4.9975975048759125,0.17685219645500183,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,40,ScenarioState.PENDING,50.0,-331.0578918457031,465.54290771484375,2.594886541366577,2.594886541366577,4.9975975048759125,0.14649075269699097,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,41,ScenarioState.PENDING,50.0,-331.1053161621094,465.4466247558594,2.755864143371582,2.755864143371582,4.9975975048759125,0.14461207389831543,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,42,ScenarioState.PENDING,50.0,-331.1554870605469,465.3443908691406,2.916073799133301,2.916073799133301,5.494717691937671,0.13076183199882507,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,43,ScenarioState.PENDING,50.0,-331.2085876464844,465.2364196777344,3.0775811672210693,3.0775811672210693,5.494717691937671,0.11731801182031631,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,44,ScenarioState.PENDING,50.0,-331.2646484375,465.12255859375,3.241633176803589,3.241633176803589,5.494717691937671,0.10530167073011398,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,45,ScenarioState.PENDING,50.0,-331.3236999511719,465.0027160644531,3.408334970474243,3.408334970474243,5.977351463683769,0.09414927661418915,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,46,ScenarioState.PENDING,50.0,-331.3857421875,464.8768005371094,3.5772080421447754,3.5772080421447754,5.977351463683769,0.08376497030258179,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,47,ScenarioState.PENDING,50.0,-331.4507751464844,464.74468994140625,3.7479398250579834,3.7479398250579834,5.977351463683769,0.07418093830347061,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,48,ScenarioState.PENDING,50.0,-331.51885986328125,464.6063537597656,3.9203295707702637,3.9203295707702637,6.476887598895033,0.06539472937583923,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,49,ScenarioState.PENDING,50.0,-331.59051513671875,464.46209716796875,4.094206809997559,4.094206809997559,6.476887598895033,0.0442451648414135,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,50,ScenarioState.PENDING,50.0,-331.66510009765625,464.3114318847656,4.2695393562316895,4.2695393562316895,6.476887598895033,0.04974048584699631,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,51,ScenarioState.PENDING,50.0,-331.7426452636719,464.154296875,4.446283340454102,4.446283340454102,6.993752687025513,0.04346618428826332,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,52,ScenarioState.PENDING,50.0,-331.8232421875,463.9908142089844,4.624403953552246,4.624403953552246,6.993752687025513,0.036808811128139496,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,53,ScenarioState.PENDING,50.0,-331.90692138671875,463.82086181640625,4.8038649559021,4.8038649559021,6.993752687025513,0.03157687187194824,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,54,ScenarioState.PENDING,50.0,-331.9937438964844,463.6443786621094,4.984652996063232,4.984652996063232,7.523758252943535,0.02718288078904152,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,55,ScenarioState.PENDING,50.0,-332.08428955078125,463.4615783691406,5.166863441467285,5.166863441467285,7.523758252943535,0.011156338267028332,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,56,ScenarioState.PENDING,50.0,-332.1779479980469,463.2721862792969,5.358475208282471,5.358475208282471,7.523758252943535,0.019948281347751617,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,57,ScenarioState.PENDING,50.0,-332.2724914550781,463.08056640625,5.312750816345215,5.312750816345215,8.065948344061015,0.017531435936689377,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,58,ScenarioState.PENDING,50.0,-332.3666687011719,462.8894958496094,5.311433792114258,5.311433792114258,8.065948344061015,0.013902931474149227,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,59,ScenarioState.PENDING,50.0,-332.4607849121094,462.69842529296875,5.308470726013184,5.308470726013184,8.065948344061015,0.011890159919857979,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,60,ScenarioState.PENDING,50.0,-332.55908203125,462.49859619140625,5.752479553222656,5.752479553222656,8.210434370432793,0.01021726056933403,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,61,ScenarioState.PENDING,50.0,-332.6649169921875,462.28448486328125,6.122966289520264,6.122966289520264,8.210434370432793,-0.0028238780796527863,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,62,ScenarioState.PENDING,50.0,-332.77691650390625,462.0577392578125,6.458704948425293,6.458704948425293,8.210434370432793,0.006640161387622356,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,63,ScenarioState.PENDING,50.0,-332.89422607421875,461.81951904296875,6.766391754150391,6.766391754150391,9.021348115261922,0.0061047994531691074,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,64,ScenarioState.PENDING,50.0,-333.0166320800781,461.5709228515625,7.051331043243408,7.051331043243408,9.021348115261922,0.004173223860561848,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,65,ScenarioState.PENDING,50.0,-333.1437683105469,461.3126220703125,7.317799091339111,7.317799091339111,9.021348115261922,0.0030355355702340603,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,66,ScenarioState.PENDING,50.0,-333.27532958984375,461.04510498046875,7.5693278312683105,7.5693278312683105,9.948653141598935,0.002402379410341382,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,67,ScenarioState.PENDING,50.0,-333.4117431640625,460.7691345214844,7.808591842651367,7.808591842651367,9.948653141598935,-0.00839809887111187,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,68,ScenarioState.PENDING,50.0,-333.5520935058594,460.4847106933594,8.038519859313965,8.038519859313965,9.948653141598935,0.0018788168672472239,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,69,ScenarioState.PENDING,50.0,-333.69622802734375,460.1921081542969,8.260753631591797,8.260753631591797,10.704692898346607,0.002427909290418029,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,70,ScenarioState.PENDING,50.0,-333.8447570800781,459.8918151855469,8.47657585144043,8.47657585144043,10.704692898346607,-0.008096309378743172,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,71,ScenarioState.PENDING,50.0,-333.9969787597656,459.5838623046875,8.687544822692871,8.687544822692871,10.704692898346607,0.0008384672692045569,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,72,ScenarioState.PENDING,50.0,-334.1528015136719,459.2682189941406,8.894433975219727,8.894433975219727,11.37127159856126,0.0015040856087580323,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,73,ScenarioState.PENDING,50.0,-334.3127136230469,458.9454345703125,9.097867012023926,9.097867012023926,11.37127159856126,-0.0077231451869010925,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,74,ScenarioState.PENDING,50.0,-334.4761962890625,458.6152648925781,9.298774719238281,9.298774719238281,11.37127159856126,0.00034783087903633714,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,75,ScenarioState.PENDING,50.0,-334.6431579589844,458.2778015136719,9.497509002685547,9.497509002685547,11.9909292537087,0.0010526744881644845,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,76,ScenarioState.PENDING,50.0,-334.81402587890625,457.9334716796875,9.694361686706543,9.694361686706543,11.9909292537087,-0.007033278234302998,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,77,ScenarioState.PENDING,50.0,-334.98846435546875,457.58203125,9.88991928100586,9.88991928100586,11.9909292537087,0.0001316294219577685,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,78,ScenarioState.PENDING,50.0,-335.1662902832031,457.2234802246094,10.084341049194336,10.084341049194336,12.585515618056089,0.0008475948125123978,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,79,ScenarioState.PENDING,50.0,-335.3475646972656,456.85894775390625,10.19497013092041,10.19497013092041,12.585515618056089,-0.006188695784658194,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,80,ScenarioState.PENDING,50.0,-335.5290832519531,456.493896484375,10.19526481628418,10.19526481628418,12.585515618056089,3.0500092179863714e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,81,ScenarioState.PENDING,50.0,-335.71038818359375,456.1291809082031,10.191391944885254,10.191391944885254,13.084230654969863,0.0006080002640374005,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,82,ScenarioState.PENDING,50.0,-335.89349365234375,455.76220703125,10.375479698181152,10.375479698181152,13.084230654969863,-0.009803162887692451,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,83,ScenarioState.PENDING,50.0,-336.0829162597656,455.38287353515625,10.713339805603027,10.713339805603027,13.084230654969863,0.00021147225925233215,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,84,ScenarioState.PENDING,50.0,-336.2779235839844,454.9918518066406,11.019977569580078,11.019977569580078,13.263986864288734,0.001394262770190835,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,85,ScenarioState.PENDING,50.0,-336.478271484375,454.5906066894531,11.300675392150879,11.300675392150879,13.263986864288734,-0.0030949118081480265,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,86,ScenarioState.PENDING,50.0,-336.6833801269531,454.17999267578125,11.55982494354248,11.55982494354248,13.263986864288734,-4.4596985389944166e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,87,ScenarioState.PENDING,50.0,-336.89288330078125,453.7606506347656,11.801111221313477,11.801111221313477,14.18466661582091,0.00026927844737656415,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,88,ScenarioState.PENDING,50.0,-337.10662841796875,453.33331298828125,12.027641296386719,12.027641296386719,14.18466661582091,-0.0027365977875888348,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,89,ScenarioState.PENDING,50.0,-337.3243713378906,452.8982238769531,12.242079734802246,12.242079734802246,14.18466661582091,-4.992399044567719e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,90,ScenarioState.PENDING,50.0,-337.5456848144531,452.4557800292969,12.446596145629883,12.446596145629883,14.90722430744383,0.0003020582953467965,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,91,ScenarioState.PENDING,50.0,-337.7707214355469,452.00628662109375,12.642991065979004,12.642991065979004,14.90722430744383,-0.0029703464824706316,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,92,ScenarioState.PENDING,50.0,-337.99932861328125,451.5500183105469,12.832818984985352,12.832818984985352,14.90722430744383,1.9141312805004418e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,93,ScenarioState.PENDING,50.0,-338.2312316894531,451.08709716796875,13.017288208007812,13.017288208007812,15.51817070280233,0.00043531807023100555,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,94,ScenarioState.PENDING,50.0,-338.46636962890625,450.61761474609375,13.197405815124512,13.197405815124512,15.51817070280233,0.00023987406166270375,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,95,ScenarioState.PENDING,50.0,-338.7048034667969,450.14178466796875,13.373985290527344,13.373985290527344,15.51817070280233,-4.849406468565576e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,96,ScenarioState.PENDING,50.0,-338.94635009765625,449.65966796875,13.54769229888916,13.54769229888916,16.06803224610192,-0.00010140072117792442,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,97,ScenarioState.PENDING,50.0,-339.1910095214844,449.1714782714844,13.719049453735352,13.719049453735352,16.06803224610192,0.0010328555945307016,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,98,ScenarioState.PENDING,50.0,-339.4386901855469,448.6771240234375,13.888489723205566,13.888489723205566,16.06803224610192,-8.843532123137265e-05,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,99,ScenarioState.PENDING,50.0,-339.68939208984375,448.1767883300781,14.056353569030762,14.056353569030762,16.58484093870388,-0.0002481315459590405,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,100,ScenarioState.PENDING,50.0,-339.94293212890625,447.6702880859375,14.22286605834961,14.22286605834961,16.58484093870388,0.004189445171505213,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.RIGHTBLINDSPOT,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
